Product Id, Sku, Name, Description, Short Description, Manufacturer, Create At, Updated At, Price, Meta Title
91735,"PS--4121034-07-8 years","White Brooks branded tee-8 years","<p><a href=""designers/p-designers/paul-smith.html"">Paul Smith Junior</a> white tee features a multi- stripe branding at the centre front, a crew neckline, short sleeves and red stitching at the shoulders. Made from 100% cotton, wash at 30 degrees.</p>
<p>Tap into the relaxed meets luxe aesthetic with this tee from <a href=""designers/p-designers/paul-smith.html""><strong>Paul Smith Junior</strong></a>. Simple and understated, the piece is the perfect partner to denims this coming season. With a summery hue and iconic branding, the choice will slot effortlessly into his capsule wardrobe. Complete the look with the <a href=""/new-in/categories/boys/light-denim-shorts.html""><strong>Timberland Kids light denim shorts</strong></a> and the <a href=""/designers/v-designers/vans/classic-blue-lace-up-trainers.html""><strong>Vans classic blue lace- up trainers</strong></a>.</p>",PS--4121034-07,646,"2012-02-01 15:07:59","2012-02-01 15:07:59",38.0000,"Paul Smith Junior Boys White Brooks branded tee"
91736,"PS--4121034-07-10 years","White Brooks branded tee-10 years","<p><a href=""designers/p-designers/paul-smith.html"">Paul Smith Junior</a> white tee features a multi- stripe branding at the centre front, a crew neckline, short sleeves and red stitching at the shoulders. Made from 100% cotton, wash at 30 degrees.</p>
<p>Tap into the relaxed meets luxe aesthetic with this tee from <a href=""designers/p-designers/paul-smith.html""><strong>Paul Smith Junior</strong></a>. Simple and understated, the piece is the perfect partner to denims this coming season. With a summery hue and iconic branding, the choice will slot effortlessly into his capsule wardrobe. Complete the look with the <a href=""/new-in/categories/boys/light-denim-shorts.html""><strong>Timberland Kids light denim shorts</strong></a> and the <a href=""/designers/v-designers/vans/classic-blue-lace-up-trainers.html""><strong>Vans classic blue lace- up trainers</strong></a>.</p>",PS--4121034-07,646,"2012-02-01 15:08:08","2012-02-01 15:08:08",38.0000,"Paul Smith Junior Boys White Brooks branded tee"
91737,"PS--4121034-10-2 years","Purple AV man tee-2 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:08:11","2012-02-01 15:08:11",42.0000,"Paul Smith Junior boys Purple AV man tee"
91738,"PS--4121034-07-12 years","White Brooks branded tee-12 years","<p><a href=""designers/p-designers/paul-smith.html"">Paul Smith Junior</a> white tee features a multi- stripe branding at the centre front, a crew neckline, short sleeves and red stitching at the shoulders. Made from 100% cotton, wash at 30 degrees.</p>
<p>Tap into the relaxed meets luxe aesthetic with this tee from <a href=""designers/p-designers/paul-smith.html""><strong>Paul Smith Junior</strong></a>. Simple and understated, the piece is the perfect partner to denims this coming season. With a summery hue and iconic branding, the choice will slot effortlessly into his capsule wardrobe. Complete the look with the <a href=""/new-in/categories/boys/light-denim-shorts.html""><strong>Timberland Kids light denim shorts</strong></a> and the <a href=""/designers/v-designers/vans/classic-blue-lace-up-trainers.html""><strong>Vans classic blue lace- up trainers</strong></a>.</p>",PS--4121034-07,646,"2012-02-01 15:08:18","2012-02-01 15:08:18",38.0000,"Paul Smith Junior Boys White Brooks branded tee"
91739,"PS--4121034-10-3 years","Purple AV man tee-3 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:08:25","2012-02-01 15:08:25",42.0000,"Paul Smith Junior boys Purple AV man tee"
91740,"PS--4121034-10-4 years","Purple AV man tee-4 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:08:38","2012-02-01 15:08:38",42.0000,"Paul Smith Junior boys Purple AV man tee"
91741,"PS--4121034-10-5 years","Purple AV man tee-5 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:08:57","2012-02-01 15:08:57",42.0000,"Paul Smith Junior boys Purple AV man tee"
91742,"PS--4121034-10-6  years","Purple AV man tee-6  years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:09:09","2012-02-01 15:09:09",42.0000,"Paul Smith Junior boys Purple AV man tee"
91743,"PS--4121034-10-8 years","Purple AV man tee-8 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:09:24","2012-02-01 15:09:24",42.0000,"Paul Smith Junior boys Purple AV man tee"
91744,"PS--4121034-10-10 years","Purple AV man tee-10 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:09:35","2012-02-01 15:09:35",42.0000,"Paul Smith Junior boys Purple AV man tee"
91745,"PS--4121034-10-12 years","Purple AV man tee-12 years","<p><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a> purple short sleeve t-shirt with AV man print. Features a crew neckline, contrasting blue stitching on the shoulders and a rainbow tag in the seam. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>Your little one will adore this <strong><a href=""/designers/p-designers/paul-smith.html"">Paul Smith Junior</a></strong> tee with its charming face with cd eyes and cable bow tie. Combines the sophistication of the main adult brand with a playfulness that is just for kids. Complete the look with <a href=""/boys/products/new/mid-wash-straight-leg-denim-jeans.html""><strong>Burberry mid-wash straight leg denim jeans</strong></a> and <a href=""/boys/products/t-shirts-tops/black-tee-with-prorsum-logo.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",PS--4121034-10,646,"2012-02-01 15:09:47","2012-02-01 15:09:47",42.0000,"Paul Smith Junior boys Purple AV man tee"
91746,MILL4130206-02,"Navy and Cream Silk Patterned Dress ","<p><a href=""/designers/m-designers/milly-minis.html"">Milly Minis</a> patterned dress features a crew neckline, no sleeves, attached tie scarf at neckline and two button and zip fastenings at reverse. Made from 100% silk, dry clean only.</p>
<p>Tap into your little girl's glamorous side with this stunning silk dress from <a href=""/designers/m-designers/milly-minis.html""><strong>Milly Minis</strong></a>. This masterpiece of understated class gives a stylish nod to the all year round party season that your princess need not miss out on. Other dresses ideal for those partying occasions are <a href=""/girls/products/dresses-skirts/silk-nutmeg-patterned-dress.html""><strong>Silk Nutmeg Patterned Dress</strong></a> and <a href=""/designers/d-designers/baby-dior-kids/nutmeg-dress-with-neon-hemline.html""><strong>Nutmeg Dress with Neon Hemline</strong></a> both by Dior.</p>",MILL4130206-02,1752,"2012-02-01 15:11:58","2012-02-03 08:56:44",120.0000,"Milly Minis Girls Navy and Cream Silk Patterned Dress "
